=来龙去脉=,#genre#
05佳肴美馔 中餐与西餐,https://hls.cntv.myhwcdn.cn/asp/hls/4000/0303000a/3/default/6777791fda9f40ebbb966d0b660fe731/4000.m3u8
06香沁醇萃 茶与咖啡,https://hls.cntv.myhwcdn.cn/asp/hls/4000/0303000a/3/default/724a4f118aa24112ad96ba14a8e2fa2d/4000.m3u8
07瑰宝荟萃 故宫与卢浮宫,https://hls.cntv.myhwcdn.cn/asp/hls/4000/0303000a/3/default/6059be5f26cd4679a8cdd738796bd7a7/4000.m3u8
08沉思翰藻 中国诗歌与西方诗歌,https://hls.cntv.myhwcdn.cn/asp/hls/4000/0303000a/3/default/2fb8cfae07f14dc1820b4ce7df8ec832/4000.m3u8

=沙海之上：敦煌和威尼斯=,#genre#
01拼图,https://hls.cntv.myhwcdn.cn/asp/hls/4000/0303000a/3/default/28a74d51a88e4e51aaac9b7e571e91c0/4000.m3u8
02地平线,https://hls.cntv.myhwcdn.cn/asp/hls/4000/0303000a/3/default/b747c1eb998343379bc648134b14590a/4000.m3u8
03遗产,https://hls.cntv.myhwcdn.cn/asp/hls/4000/0303000a/3/default/a61591af434b4dad96bc6e4cb7c7e20f/4000.m3u8
04面孔,https://hls.cntv.myhwcdn.cn/asp/hls/4000/0303000a/3/default/26c76c824a204ea998165863b0a904ab/4000.m3u8

=大敦煌=,#genre#
01何以敦煌,https://hls.cntv.myhwcdn.cn/asp/hls/4000/0303000a/3/default/ce69cda8fdbe44148bb98faa19579b6b/4000.m3u8
02敦煌密码,https://hls.cntv.myhwcdn.cn/asp/hls/4000/0303000a/3/default/f1b22037694b466f8c8b728c7998b1e6/4000.m3u8
03文明舞台,https://hls.cntv.myhwcdn.cn/asp/hls/4000/0303000a/3/default/3d4d3b6f61c44dc4bb44b8586285f52b/4000.m3u8
04再造敦煌,https://hls.cntv.myhwcdn.cn/asp/hls/4000/0303000a/3/default/4f9ee59e1dae4e6a8c1de6843715ed6b/4000.m3u8

=鲜生史 第1季=,#genre#
01鲁迅 先生的朝花之味,https://hls.cntv.myhwcdn.cn/asp/hls/4000/0303000a/3/default/7cfcdec8ef0c4b8a86abe79fe4263877/4000.m3u8
02鲁迅 未雨绸缪的餐桌哲学,https://hls.cntv.myhwcdn.cn/asp/hls/4000/0303000a/3/default/5a0a7a996771449a92ee11f58fbd289a/4000.m3u8
03鲁迅 爱吃甜食的斗士,https://hls.cntv.myhwcdn.cn/asp/hls/4000/0303000a/3/default/847f9b115443427fb9bd61cfb74de2ab/4000.m3u8
04鲁迅 敢吃螃蟹的勇士,https://hls.cntv.myhwcdn.cn/asp/hls/4000/0303000a/3/default/b684da7dc26849b8bff7de44f945c938/4000.m3u8
05苏轼 系恋一生的家乡味,https://hls.cntv.myhwcdn.cn/asp/hls/4000/0303000a/3/default/b8ab17ad83d54d86ab06d3e14959456c/4000.m3u8
06苏轼 开启食材的新世界,https://hls.cntv.myhwcdn.cn/asp/hls/4000/0303000a/3/default/de10f0491c264cb9b3028092bd49a85e/4000.m3u8
07苏轼 永不孤独的美食家,https://hls.cntv.myhwcdn.cn/asp/hls/4000/0303000a/3/default/63bb2528e8304b58bd8b3de6be237e79/4000.m3u8
08曹雪芹 童年百般好 犹忆鸭肉香,https://hls.cntv.myhwcdn.cn/asp/hls/4000/0303000a/3/default/cb08cb7a75d340bd83c066d3fd2c691d/4000.m3u8
09曹雪芹 唯美食与朋友不可辜负,https://hls.cntv.myhwcdn.cn/asp/hls/4000/0303000a/3/default/072afeb7fcab431284d5ac1fb4ac520e/4000.m3u8
10曹雪芹 美食诚可贵 理想价更...,https://hls.cntv.myhwcdn.cn/asp/hls/4000/0303000a/3/default/414b833517864232b3f8b671e0f5cb36/4000.m3u8
11白居易 心安即是归处,https://hls.cntv.myhwcdn.cn/asp/hls/4000/0303000a/3/default/212caabd3fa84e54a1b42cd1f7afd09c/4000.m3u8
12白居易 忆江南 最忆苏州美食...,https://hls.cntv.myhwcdn.cn/asp/hls/4000/0303000a/3/default/76f5e4a4cd1f496c8d8d267a565b2850/4000.m3u8

=鲜生史 第2季=,#genre#
01汪曾祺 逆境中的微光,https://hls.cntv.myhwcdn.cn/asp/hls/4000/0303000a/3/default/5158fe944a1445e1ac09824a03d0e107/4000.m3u8
02汪曾祺 家宴的大智慧,https://hls.cntv.myhwcdn.cn/asp/hls/4000/0303000a/3/default/ca2f2946f1654460b4fa55206a74882b/4000.m3u8
03袁枚 先生的随园不随便,https://hls.cntv.myhwcdn.cn/asp/hls/4000/0303000a/3/default/5bd81589c5af4bf99bd77e1b5989cb27/4000.m3u8
04袁枚 我若心不老 岁月奈我何,https://hls.cntv.myhwcdn.cn/asp/hls/4000/0303000a/3/default/0a54d06486714a3fb3e5f15d5c6bee25/4000.m3u8
05李渔 是美食 是人生啊,https://hls.cntv.myhwcdn.cn/asp/hls/4000/0303000a/3/default/d56283195d974bed8573430e838199dc/4000.m3u8
06李渔 芥子纳须弥 闲情阔天地,https://hls.cntv.myhwcdn.cn/asp/hls/4000/0303000a/3/default/12519454f41b4d50aecfd51b6e53436a/4000.m3u8
07陆游 卷王美食诗人的养成之路,https://hls.cntv.myhwcdn.cn/asp/hls/4000/0303000a/3/default/dbfd7e9b3b6a4bf38fd687db36a58ace/4000.m3u8
08陆游 田园老农的家国梦,https://hls.cntv.myhwcdn.cn/asp/hls/4000/0303000a/3/default/7d33903fd7e84c72b033c773ee591431/4000.m3u8

=东方新科幻=,#genre#
01去远方,https://hls.cntv.myhwcdn.cn/asp/hls/4000/0303000a/3/default/42f0217c797e439ba9e9ed013a1fec21/4000.m3u8
02未雨绸缪,https://hls.cntv.myhwcdn.cn/asp/hls/4000/0303000a/3/default/875aad207cb84e6fb87552809801e342/4000.m3u8
03未来人类,https://hls.cntv.myhwcdn.cn/asp/hls/4000/0303000a/3/default/e4dddc7d1841490cbd690f0a4a0377f5/4000.m3u8
04家园遥望,https://hls.cntv.myhwcdn.cn/asp/hls/4000/0303000a/3/default/11b65ff183334a7da90c8f0ec2e104fb/4000.m3u8

=香港之味=,#genre#
01,https://hls.cntv.myhwcdn.cn/asp/hls/4000/0303000a/3/default/b0035c8198fd42d391d8acdc801f6014/4000.m3u8
02,https://hls.cntv.myhwcdn.cn/asp/hls/4000/0303000a/3/default/1cc853b4c1a94e259904d6ff444b1a90/4000.m3u8
03,https://hls.cntv.myhwcdn.cn/asp/hls/4000/0303000a/3/default/b499f19559e74b979eeeee5b36f1a5cf/4000.m3u8
04,https://hls.cntv.myhwcdn.cn/asp/hls/4000/0303000a/3/default/343ab607b9a84343a9ec1ead9f382413/4000.m3u8
05,https://hls.cntv.myhwcdn.cn/asp/hls/4000/0303000a/3/default/32c2a51684c04667b15e175e8791eca2/4000.m3u8
06,https://hls.cntv.myhwcdn.cn/asp/hls/4000/0303000a/3/default/6fefe4bd45cb409c8a8b20e51b4c57eb/4000.m3u8
07,https://hls.cntv.myhwcdn.cn/asp/hls/4000/0303000a/3/default/614c3d96023f44e08f67a0675dfd21ea/4000.m3u8
08,https://hls.cntv.myhwcdn.cn/asp/hls/4000/0303000a/3/default/22b3ff14b58a4b72846c35f0ea4c542e/4000.m3u8
09,https://hls.cntv.myhwcdn.cn/asp/hls/4000/0303000a/3/default/5af319f193e24ff6a35d7e4b2ca293d7/4000.m3u8
10,https://hls.cntv.myhwcdn.cn/asp/hls/4000/0303000a/3/default/336a5604d1434ebdb56ff6cc60007ba9/4000.m3u8

=其他=,#genre#
笔写天地墨铸魂,https://hls.cntv.myhwcdn.cn/asp/hls/4000/0303000a/3/default/3b6449ac99004371af663eb3efef48aa/4000.m3u8
五龙宫兴衰之谜,https://hls.cntv.myhwcdn.cn/asp/hls/4000/0303000a/3/default/c5abb49b8ce543af847f5ff2d1f5b1cc/4000.m3u8
不期而遇——考古中的意外发现（上）,https://hls.cntv.myhwcdn.cn/asp/hls/4000/0303000a/3/default/145253f3e66847488d2e1d414a8548b4/4000.m3u8
不期而遇——考古中的意外发现（下）,https://hls.cntv.myhwcdn.cn/asp/hls/4000/0303000a/3/default/03fbc259538d46c3ae8f9bc7aa537a6b/4000.m3u8
水下寻古记（上）,https://hls.cntv.myhwcdn.cn/asp/hls/4000/0303000a/3/default/bd2264ed925b4081907266275fd95df2/4000.m3u8
水下寻古记（下）,https://hls.cntv.myhwcdn.cn/asp/hls/4000/0303000a/3/default/4b1b939909554cbf962d7e6e221d7bf0/4000.m3u8
考古发现的古代灾害（上）,https://hls.cntv.myhwcdn.cn/asp/hls/4000/0303000a/3/default/667c27139aa84c51a6f3c28be9439ebb/4000.m3u8
考古发现的古代灾害（下）,https://hls.cntv.myhwcdn.cn/asp/hls/4000/0303000a/3/default/3bda1ddc20764246a2dd00c97d6355c9/4000.m3u8
